check_id,check_name,severity,short_code,description,service,framework,source_file_url,source_code
,,,,,s3,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/s3/enable_object_write_logging.yaml,"terraform:
  links:
    - https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/s3_bucket#versioning
  good:
    - |-
      resource ""aws_s3_bucket"" ""good_example"" {
        bucket = ""my-bucket""
      }

      resource ""aws_cloudtrail"" ""example"" {
        event_selector {
          read_write_type = ""WriteOnly""
          data_resource {
            type   = ""AWS::S3::Object""
            values = [""arn:aws:s3""]
          }
        }
      }
    - |-
      resource ""aws_s3_bucket"" ""good_example"" {
        bucket = ""my-bucket""
      }

      resource ""aws_cloudtrail"" ""example"" {
        event_selector {
          read_write_type = ""All""
          data_resource {
            type   = ""AWS::S3::Object""
            values = [""arn:aws:s3""]
          }
        }
      }
    - |-
      resource ""aws_s3_bucket"" ""good_example"" {
        bucket = ""my-bucket""
      }

      resource ""aws_cloudtrail"" ""example"" {
        event_selector {
          read_write_type = ""WriteOnly""
          data_resource {
            type   = ""AWS::S3::Object""
            values = [""arn:aws:s3:::${aws_s3_bucket.good_example.bucket}/""]
          }
        }
      }
  bad:
    - |-
      resource ""aws_s3_bucket"" ""bad_example"" {
        bucket = ""my-bucket""
      }
    - |-
      resource ""aws_s3_bucket"" ""bad_example"" {
        bucket = ""my-bucket""
      }

      resource ""aws_cloudtrail"" ""example"" {
        event_selector {
          read_write_type = ""ReadOnly""
          data_resource {
            type   = ""AWS::S3::Object""
            values = [""arn:aws:s3""]
          }
        }
      }
    - |-
      resource ""aws_s3_bucket"" ""bad_example"" {
        bucket = ""my-bucket""
      }

      resource ""aws_cloudtrail"" ""example"" {
        event_selector {
          read_write_type = ""All""
          data_resource {
            type   = ""AWS::S3::Object""
            values = [""arn:aws:s3:::test-bucket/""]
          }
        }
      }
"
,,,,,s3,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/s3/encryption_customer_key.yaml,"cloudformation:
  good:
    - |-
      Resources:
        GoodExample:
          Type: AWS::S3::Bucket
          Properties:
            BucketEncryption:
              ServerSideEncryptionConfiguration:
                - BucketKeyEnabled: true
                  ServerSideEncryptionByDefault:
                    KMSMasterKeyID: kms-arn
                    SSEAlgorithm: aws:kms
  bad:
    - |-
      Resources:
        BadExample:
          Type: AWS::S3::Bucket
          Properties:
            BucketEncryption:
              ServerSideEncryptionConfiguration:
                - BucketKeyEnabled: false
                  ServerSideEncryptionByDefault:
                    SSEAlgorithm: AES256
terraform:
  links:
    - https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/s3_bucket#enable-default-server-side-encryption
  good:
    - |-
      resource ""aws_kms_key"" ""mykey"" {}

      resource ""aws_s3_bucket"" ""good_example"" {
        bucket = ""mybucket""
      }

      resource ""aws_s3_bucket_server_side_encryption_configuration"" ""example"" {
        bucket = aws_s3_bucket.good_example.id

        rule {
          apply_server_side_encryption_by_default {
            kms_master_key_id = aws_kms_key.mykey.arn
            sse_algorithm     = ""aws:kms""
          }
        }
      }
    - |-
      resource ""aws_s3_bucket"" ""good_example"" {
        # server access logging bucket
        acl    = ""log-delivery-write""
        bucket = ""mybucket""
      }

      resource ""aws_s3_bucket_server_side_encryption_configuration"" ""example"" {
        bucket = aws_s3_bucket.good_example.id

        rule {
          apply_server_side_encryption_by_default {
            sse_algorithm = ""AES256""
          }
        }
      }
    - |-
      resource ""aws_kms_key"" ""good_example"" {
        enable_key_rotation = true
      }

      resource ""aws_s3_bucket"" ""good_example"" {
        bucket = ""mybucket""

        # deprecated way
        server_side_encryption_configuration {
          rule {
            apply_server_side_encryption_by_default {
              kms_master_key_id = aws_kms_key.example.arn
              sse_algorithm     = ""aws:kms""
            }
          }
        }
      }
    - |-
      resource ""aws_s3_bucket"" ""good_example"" {
        bucket = ""log-bucket""
      }

      resource ""aws_s3_bucket_acl"" ""log_acl"" {
        bucket = aws_s3_bucket.good_example.id
        access_control_policy {

          grant {
            grantee {
              type = ""Group""
              uri  = ""http://acs.amazonaws.com/groups/s3/LogDelivery""
            }
            permission = ""WRITE""
          }

          owner {
            id = data.aws_canonical_user_id.current.id
          }
        }
      }

      resource ""aws_s3_bucket_server_side_encryption_configuration"" ""sse_config"" {
        bucket = aws_s3_bucket.good_example.id

        rule {
          apply_server_side_encryption_by_default {
            sse_algorithm = ""AES256""
          }
        }
      }
    - |-
      resource ""aws_s3_bucket"" ""good_example"" {
        bucket = ""log-policy-bucket""
      }

      resource ""aws_s3_bucket_policy"" ""log_policy"" {
        bucket = aws_s3_bucket.good_example.id
        policy = jsonencode({
          Version = ""2012-10-17""
          Statement = [{
            Effect = ""Allow""
            Principal = {
              Service = ""logging.s3.amazonaws.com""
            }
            Action   = ""s3:PutObject""
            Resource = ""arn:aws:s3:::log-policy-bucket/logs/*""
          }]
        })
      }

      resource ""aws_s3_bucket_server_side_encryption_configuration"" ""sse_config"" {
        bucket = aws_s3_bucket.good_example.id

        rule {
          apply_server_side_encryption_by_default {
            sse_algorithm = ""AES256""
          }
        }
      }
  bad:
    - |-
      resource ""aws_s3_bucket"" ""bad_example"" {
        bucket = ""mybucket""
      }

      resource ""aws_s3_bucket_server_side_encryption_configuration"" ""example"" {
        bucket = aws_s3_bucket.bad_example.id

        rule {
          apply_server_side_encryption_by_default {
            sse_algorithm = ""AES256""
          }
        }
      }
    - |-
      resource ""aws_s3_bucket"" ""bad_exampl"" {
        bucket = ""mybucket""

        # deprecated way
        server_side_encryption_configuration {
          rule {
            apply_server_side_encryption_by_default {
              sse_algorithm = ""AES256""
            }
          }
        }
      }
"
AVD-AWS-0090,S3 Data should be versioned,MEDIUM,,"Versioning in Amazon S3 is a means of keeping multiple variants of an object in the same bucket.

You can use the S3 Versioning feature to preserve, retrieve, and restore every version of every object stored in your buckets.

With versioning you can recover more easily from both unintended user actions and application failures.

When you enable versioning, also keep in mind the potential costs of storing noncurrent versions of objects. To help manage those costs, consider setting up an S3 Lifecycle configuration.
",s3,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/s3/enable_versioning.rego,"package builtin.aws.s3.aws0090

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some bucket in input.aws.s3.buckets
	not bucket.versioning.enabled.value
	res := result.new(
		""Bucket does not have versioning enabled"",
		metadata.obj_by_path(bucket, [""versioning"", ""enabled""]),
	)
}"
,,,,,sam,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/sam/enable_api_tracing.yaml,"cloudformation:
  good:
    - |-
      Resources:
        GoodExample:
          Type: AWS::Serverless::Api
          Properties:
            Name: Good SAM API example
            StageName: Prod
            TracingEnabled: true
  bad:
    - |-
      Resources:
        BadExample:
          Type: AWS::Serverless::Api
          Properties:
            Name: Bad SAM API example
            StageName: Prod
            TracingEnabled: false
    - |-
      Resources:
        BadExample:
          Type: AWS::Serverless::Api
          Properties:
            Name: Bad SAM API example
            StageName: Prod
"
,,,,,s3,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/s3/ignore_public_acls.yaml,"cloudformation:
  good:
    - |-
      Resources:
        GoodExample:
          Type: AWS::S3::Bucket
          Properties:
            AccessControl: Private
            PublicAccessBlockConfiguration:
              IgnorePublicAcls: true
  bad:
    - |-
      Resources:
        BadExample:
          Type: AWS::S3::Bucket
terraform:
  links:
    - https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/s3_bucket_public_access_block#ignore_public_acls
  good:
    - |-
      resource ""aws_s3_bucket"" ""example"" {
        bucket = ""bucket""
      }

      resource ""aws_s3_bucket_public_access_block"" ""good_example"" {
        bucket = aws_s3_bucket.example.id

        ignore_public_acls = true
      }
  bad:
    - |-
      resource ""aws_s3_bucket"" ""example"" {
        bucket = ""bucket""
      }


      resource ""aws_s3_bucket_public_access_block"" ""bad_example"" {
        bucket = aws_s3_bucket.example.id
      }
    - |-
      resource ""aws_s3_bucket"" ""example"" {
        bucket = ""bucket""
      }

      resource ""aws_s3_bucket_public_access_block"" ""bad_example"" {
        bucket = aws_s3_bucket.example.id

        ignore_public_acls = false
      }
"
AVD-AWS-0116,SAM HTTP API stages for V1 and V2 should have access logging enabled,MEDIUM,,"API Gateway stages should have access log settings block configured to track all access to a particular stage. This should be applied to both v1 and v2 gateway stages.
",sam,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/sam/enable_http_api_access_logging.rego,"package builtin.aws.sam.aws0116

import rego.v1

import data.lib.cloud.metadata
import data.lib.cloud.value

deny contains res if {
	some api in input.aws.sam.httpapis
	isManaged(api)
	without_logging(api)
	res := result.new(
		""Access logging is not configured."",
		metadata.obj_by_path(api, [""accesslogging"", ""cloudwatchloggrouparn""]),
	)
}

without_logging(api) if value.is_empty(api.accesslogging.cloudwatchloggrouparn)

without_logging(api) if not api.accesslogging.cloudwatchloggrouparn"
,,,,,sam,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/sam/enable_http_api_access_logging.yaml,"cloudformation:
  good:
    - |-
      Resources:
        GoodExample:
          Type: AWS::Serverless::HttpApi
          Properties:
            AccessLogSettings:
              DestinationArn: gateway-logging
              Format: json
            Name: Good SAM API example
            StageName: Prod
            Tracing: Activey
  bad:
    - |-
      Resources:
        BadExample:
          Type: AWS::Serverless::HttpApi
          Properties:
            Name: Good SAM API example
            StageName: Prod
            Tracing: Passthrough
"
AVD-AWS-0094,S3 buckets should each define an aws_s3_bucket_public_access_block,LOW,,"The ""block public access"" settings in S3 override individual policies that apply to a given bucket, meaning that all public access can be controlled in one central types for that bucket. It is therefore good practice to define these settings for each bucket in order to clearly define the public access that can be allowed for it.
",s3,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/s3/specify_public_access_block.rego,"package builtin.aws.s3.aws0094

import rego.v1

deny contains res if {
	some bucket in input.aws.s3.buckets
	not bucket.publicaccessblock
	res := result.new(
		""Bucket does not have a corresponding public access block."",
		bucket,
	)
}"
AVD-AWS-0119,SAM State machine must have logging enabled,LOW,,"Logging enables end-to-end debugging and analysis of all state machine activities.
",sam,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/sam/enable_state_machine_logging.rego,"package builtin.aws.sam.aws0119

import rego.v1

deny contains res if {
	some state_machine in input.aws.sam.statemachines
	isManaged(state_machine)
	not state_machine.loggingconfiguration.loggingenabled.value
	res := result.new(
		""Logging is not enabled"",
		state_machine.loggingconfiguration.loggingenabled,
	)
}"
,,,,,sam,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/sam/enable_api_access_logging.yaml,"cloudformation:
  good:
    - |-
      Resources:
        GoodExample:
          Type: AWS::Serverless::Api
          Properties:
            AccessLogSetting:
              DestinationArn: gateway-logging
              Format: json
            Name: Good SAM API example
            StageName: Prod
  bad:
    - |-
      Resources:
        BadExample:
          Type: AWS::Serverless::Api
          Properties:
            Name: Bad SAM API example
            StageName: Prod
"
AVD-AWS-0110,SAM API must have data cache enabled,MEDIUM,,"Method cache encryption ensures that any sensitive data in the cache is not vulnerable to compromise in the event of interception
",sam,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/sam/enable_api_cache_encryption.rego,"package builtin.aws.sam.aws0110

import rego.v1

deny contains res if {
	some api in input.aws.sam.apis
	isManaged(api)
	not api.restmethodsettings.cachedataencrypted.value
	res := result.new(
		""Cache data is not encrypted."",
		api.restmethodsettings.cachedataencrypted,
	)
}"
